media	mediana	desviacion	min	max
0.344576	350.330857	350.26426	350	350.684467	35
0.32166	350.311432	350.294171	350	350.590752	35
0.264549	350.256415	350.272227	350	350.492839	35
0.343199	350.331652	350.344296	350	350.661008	35
0.364243	350.354413	350.361915	350	350.826275	35
0.366514	350.35203	350.321593	350	350.874429	35
0.380195	350.342893	350.334188	350	350.891962	35
0.407358	350.372646	350.33943	350	350.816891	35
0.376702	350.351871	350.315379	350	350.746327	35
0.373471	350.352427	350.253605	350	350.734597	35
0.355189	350.342893	350.225385	350	350.654896	35
0.37905	350.367363	350.231871	350	350.721571	35
0.183658	350.138873	350.324812	350	350.585011	35
0.23437	350.16668	350.41635	350	350.580442	35
0.260214	350.117224	350.501814	350	350.781208	35
0.265405	350.160523	350.481881	350	350.6707	35
0.185652	350.0378168	350.422877	350	350.861588	35
0.166394	350.0783348	350.352568	350	350.877392	35
0.118622	350.0345595	350.31224	350	350.796024	35
0.166659	350.0395249	350.423396	350	350.847142	35
0.262763	350.17963	350.495499	350	350.688357	35
0.247864	350.107651	350.523191	350	350.712681	35
0.256581	350.180226	350.471879	350	350.732127	35
0.215046	350.161913	350.368294	350	350.576923	35
0.0457634	350.0117582	350.205373	350	350.905667	35
0.121066	350.00925558	350.389031	350	350.902704	35
0.113523	350.00953364	350.422451	350	350.981603	35
0.141456	350.0107254	350.441178	350	350.724781	35
0.0352015	350.0247875	350.112454	350	350.804791	35
0.121039	350.0322555	350.367377	350	350.935548	35
0.0623528	350.0219274	350.225211	350	350.73293	35
0.0975596	350.027012	350.314825	350	350.661563	35
0.193359	350.0802018	350.414736	350	350.565687	35
0.191854	350.0403988	350.440081	350	350.744166	35
0.197001	350.0148169	350.512621	350	350.772194	35
0.205906	350.0235163	350.514401	350	350.832448	35
0.0967836	350.00826249	350.341904	350	350.950241	35
0.0208704	350.00730913	350.11791	350	350.590135	35
0.0395419	350.0129101	350.212747	350	350.923324	35
0.0558198	350.0248669	350.206067	350	350.872762	35
0.0822743	350.0260586	350.274385	350	350.908446	35
0.193606	350.0403591	350.438019	350	350.837511	35
8.49638e-05	350	350.00101454	350	350.00592666	35
0.179635	350.0473107	350.400496	350	350.617113	35
0.16888	350.0633193	350.354279	350	350.601124	35
0.271639	350.25725	350.258408	350	350.679775	35
0.332958	350.30313	350.381851	350	350.747129	35
0.325822	350.271113	350.490908	350	350.794913	35
0.337184	350.302256	350.410218	350	350.799482	35
0.274201	350.23993	350.393961	350	350.817508	35
0.28653	350.269445	350.363947	350	350.901716	35
0.273097	350.235243	350.440594	350	350.840598	35
0.324864	350.291015	350.44911	350	350.772318	35
0.257942	350.21979	350.407525	350	350.576429	35
0.27913	350.26718	350.371742	350	350.610631	35
0.237265	350.20978	350.264305	350	350.60705	35
0.290765	350.291015	350.217186	350	350.650265	35
0.414966	350.395646	350.253866	350	350.794296	35
0.400494	350.370462	350.271338	350	350.760711	35
0.301829	350.284063	350.225319	350	350.692308	35
0.376316	350.36347	350.297246	350	350.875664	35
0.416921	350.403273	350.326569	350	350.814298	35
0.385184	350.37352	350.262176	350	350.791703	35
0.385184	350.37352	350.262176	350	350.791703	35
0.0416041	367.9447e-05	360.315783	360	361	36
0.639936	360.606141	360.369811	360.395662	360.949809	36
0.578231	360.554501	360.389727	360.274326	360.934251	36
0.55849	360.528482	360.421966	360.218054	360.891839	36
0.466843	360.443076	360.390599	360.182884	360.792135	36
0.605886	360.587511	360.492188	360.26143	360.952463	36
0.64149	360.612298	360.528245	360.260258	360.990925	36
0.631669	360.594542	360.48939	360.263775	360.958205	36
0.62459	360.598633	360.544154	360.192263	360.939684	36
0.650811	360.644395	360.567113	360.179367	360.957649	36
0.580449	360.568483	360.534917	360.159437	360.936782	36
0.590331	360.571343	360.442801	360.253224	360.9374	36
0.558044	360.54016	360.395683	360.260258	360.912088	36
0.608838	360.600937	360.367164	360.322978	360.949006	36
0.309259	360.245332	360.514408	360	360.729905	36
0.404312	360.311869	360.671519	360	360.83109	36
0.455262	360.228172	360.84628	360	360.999753	36
0.460552	360.304878	360.791057	360.0117233	360.980368	36
0.33036	360.10487	360.698471	360	360.958513	36
0.318604	360.180027	360.565299	360.000586166	360.919311	36
0.265287	360.115198	360.546634	360	360.935671	36
0.313829	360.0941447	360.697566	360	360.950117	36
0.409019	360.278104	360.75108	360	360.896407	36
0.350753	360.18674	360.70039	360	360.87696	36
0.373176	360.274529	360.671382	360	360.839857	36
0.315962	360.2356	360.578273	360	360.827448	36
0.0624154	360.0238341	360.288342	360	360.999876	36
0.152894	360.0246286	360.435446	360	360.851093	36
0.0971572	360.0230794	360.344413	360	360.869675	36
0.131483	360.0242313	360.419766	360	360.856958	36
0.0923974	360.0502503	360.310682	360	360.999506	36
0.23695	360.0567252	360.619704	360	361	36
0.139093	360.0467149	360.439688	360	360.999568	36
0.193893	360.0530706	360.549526	360	360.967465	36
0.258673	360.1092	360.566009	360	360.783986	36
0.236718	360.054461	360.539982	360	360.748488	36
0.223534	360.0319774	360.545792	360	360.835103	36
0.294522	360.075713	360.662835	360	360.931844	36
0.160735	360.023993	360.491629	360	360.972836	36
0.113895	360.0240725	360.381552	360	360.975059	36
0.122013	360.0416303	360.371763	360	360.999753	36
0.121899	360.0514022	360.360007	360	360.998518	36
0.158802	360.049138	360.449917	360	360.999753	36
0.331046	360.0793676	360.717928	360	360.973577	36
0.00131987	360	360.00387196	360	360.0113594	36
0.306715	360.0817907	360.642594	360	360.926843	36
0.289621	360.136728	360.577899	360	360.807631	36
0.426557	360.391952	360.483336	360.014068	360.906347	36
0.49521	360.465242	360.636407	360.0697538	360.925053	36
0.48577	360.43394	360.747334	360.007034	360.923015	36
0.529472	360.499642	360.655808	360.038687	360.93135	36
0.459464	360.413562	360.656083	360.00468933	360.926102	36
0.512635	360.46985	360.604817	360.066823	360.95555	36
0.491274	360.435767	360.682022	360.0586166	360.968638	36
0.586561	360.551243	360.669231	360.117233	360.965181	36
0.45101	360.370064	360.638503	360.049238	360.870787	36
0.492204	360.463097	360.568755	360.148886	360.853871	36
0.399583	360.371812	360.42941	360.0433763	360.75176	36
0.476635	360.45976	360.392924	360.181712	360.815965	36
0.674197	360.650751	360.40086	360.76612	360.901099	36
0.658057	360.634742	360.430013	360.456038	360.962279	36
0.514259	360.486057	360.342826	360.403282	360.789295	36
0.646468	360.603996	360.423587	360.618992	360.956044	36
0.710915	360.678795	360.447731	360.805393	360.989443	36
0.656557	360.624692	360.378081	360.781946	360.90184	36
0.656557	360.624692	360.378081	360.781946	360.90184	36
0.0489363	370	370.331617	370	371	37
0.527897	370.500715	370.358737	370.007034	370.74892	37
0.502608	370.493883	370.369928	370	370.698234	37
0.465715	370.462819	370.391314	370	370.686998	37
0.382652	370.382021	370.35435	370	370.610014	37
0.474479	370.464328	370.431222	370	370.752747	37
0.493884	370.483872	370.448425	370	370.823744	37
0.485939	370.47553	370.407012	370	370.787998	37
0.498972	370.483435	370.430792	370.0152403	370.872824	37
0.556009	370.532414	370.462983	370.0269637	370.870354	37
0.509637	370.502344	370.421866	370.0369285	370.841771	37
0.531896	370.513466	370.374348	370.10551	370.821583	37
0.513158	370.491181	370.335776	370.10551	370.778862	37
0.550697	370.522801	370.356793	370.073857	370.817261	37
0.281294	370.237467	370.439064	370	370.601185	37
0.328149	370.251688	370.557251	370	370.742314	37
0.322572	370.141455	370.630342	370	370.910483	37
0.32718	370.220704	370.564764	370	370.892332	37
0.178686	370.0475888	370.432187	370	370.975676	37
0.177425	370.0914038	370.356863	370	370.952402	37
0.15857	370.0664972	370.359263	370	370.932399	37
0.221948	370.0850878	370.499393	370	370.985677	37
0.356312	370.272106	370.59654	370	370.848006	37
0.321084	370.204139	370.619623	370	370.766021	37
0.338269	370.305792	370.546545	370	370.742746	37
0.320677	370.296616	370.434948	370	370.705951	37
0.0379722	370.0182728	370.137811	370	370.446351	37
0.122105	370.0182728	370.391332	370	370.868502	37
0.09376	370.0160483	370.364341	370	370.905976	37
0.140983	370.0168428	370.484878	370	370.873441	37
0.0342996	370.0308255	370.0312314	370	370.0481541	37
0.0998996	370.0382935	370.318206	370	370.960366	37
0.0529488	370.0289982	370.168763	370	370.593715	37
0.126602	370.0370223	370.40908	370	370.874306	37
0.24976	370.186939	370.486553	370	370.655945	37
0.229251	370.100421	370.507654	370	370.713421	37
0.20738	370.0253436	370.543646	370	370.873997	37
0.238923	370.0509255	370.564541	370	370.969379	37
0.0943664	370.0155716	370.342074	370	370.998518	37
0.0491955	370.0161278	370.193613	370	370.903445	37
0.0502905	370.0250258	370.188319	370	370.925793	37
0.0435029	370.0308255	370.13055	370	370.914063	37
0.0545193	370.0292365	370.185395	370	370.772132	37
0.19664	370.0456026	370.478333	370	370.959933	37
0	370	370	370	370	37
0.233588	370.0534679	370.519469	370	370.784171	37
0.247361	370.142607	370.486652	370	370.691197	37
0.410209	370.400095	370.331071	370.00586166	370.672058	37
0.477865	370.479066	370.469114	370.0750293	370.800654	37
0.446343	370.413164	370.578672	370.000586166	370.816644	37
0.450828	370.430841	370.507172	370	370.870293	37
0.350477	370.314809	370.472241	370	370.891345	37
0.368799	370.3506	370.430247	370	370.868008	37
0.338914	370.297648	370.47943	370	370.895543	37
0.439989	370.418646	370.524596	370	370.830411	37
0.371155	370.32621	370.513806	370	370.703852	37
0.420498	370.414038	370.474387	370	370.651377	37
0.364836	370.34619	370.348874	370	370.591431	37
0.438257	370.423214	370.304887	370.0691676	370.676442	37
0.584381	370.549456	370.374221	370.098476	370.870478	37
0.552824	370.523556	370.390323	370.0451348	370.810471	37
0.424509	370.406689	370.316563	370	370.639894	37
0.522084	370.503138	370.398854	370	370.798494	37
0.577259	370.562247	370.433681	370	370.828004	37
0.542203	370.524509	370.366424	370.00117233	370.754044	37
0.542203	370.524509	370.366424	370.00117233	370.754044	37
0.0584542	380.000317788	380.361858	380	381	38
0.45263	380.436641	380.309031	380.219812	380.660637	38
0.424409	380.415389	380.287746	380.314185	380.683171	38
0.404768	380.396123	380.315602	380.16354	380.669774	38
0.341398	380.335267	380.303166	380.101407	380.547845	38
0.45917	380.446333	380.414053	380.114889	380.918632	38
0.461882	380.446055	380.434164	380.133646	380.915669	38
0.439191	380.420195	380.398426	380.0820633	380.838499	38
0.443471	380.42246	380.436026	380.0257913	380.806458	38
0.491537	380.475888	380.468669	380.059789	380.774849	38
0.432767	380.419639	380.414904	380.028136	380.674651	38
0.458468	380.442957	380.361091	380.0832356	380.749969	38
0.441655	380.424406	380.31282	380.091442	380.696259	38
0.462128	380.451021	380.291659	380.242673	380.731942	38
0.242956	380.210852	380.347058	380	380.518336	38
0.298917	380.246326	380.484372	380.00234467	380.662921	38
0.321697	380.173433	380.606187	380	380.837511	38
0.332344	380.21701	380.581608	380	380.82041	38
0.204886	380.0453245	380.475492	380	380.963452	38
0.160494	380.0473504	380.38253	380	380.950179	38
0.134044	380.0322555	380.359577	380	380.917027	38
0.209824	380.0501311	380.487381	380	380.937523	38
0.320041	380.222452	380.589015	380	380.816891	38
0.288096	380.173393	380.57101	380	380.718978	38
0.296627	380.257845	380.509966	380	380.645265	38
0.239954	380.223206	380.367922	380	380.482097	38
0.0503614	380.0184317	380.224964	380	380.999136	38
0.124335	380.0183523	380.394476	380	380.879121	38
0.0997144	380.0155716	380.376053	380	380.990987	38
0.131763	380.0194645	380.40361	380	380.650265	38
0.0542293	380.0322555	380.210892	380	380.998704	38
0.147718	380.0409947	380.452451	380	380.998025	38
0.0926923	380.0307063	380.339458	380	380.980121	38
0.140384	380.0414714	380.399643	380	380.701692	38
0.213686	380.14507	380.412453	380	380.645512	38
0.213516	380.0922777	380.459146	380	380.853933	38
0.190442	380.0252244	380.480612	380	380.719966	38
0.237876	380.0524748	380.541919	380	380.861588	38
0.0989202	380.0157305	380.339739	380	380.995802	38
0.0413783	380.0144594	380.172836	380	380.727806	38
0.0398532	380.019544	380.150184	380	380.665514	38
0.0392861	380.0279256	380.114188	380	380.696382	38
0.0832809	380.0341225	380.279241	380	380.998889	38
0.224083	380.0496147	380.526308	380	380.90789	38
0.00128018	380	380.00410379	380	380.0129646	38
0.221568	380.0536268	380.471449	380	380.912211	38
0.20962	380.108525	380.398134	380	380.710335	38
0.332901	380.316636	380.30364	380.0193435	380.590258	38
0.392923	380.385596	380.446062	380.0169988	380.833189	38
0.380279	380.354811	380.55398	380	380.761514	38
0.399181	380.373481	380.509443	380.00586166	380.770836	38
0.311584	380.276873	380.48257	380	380.730708	38
0.337559	380.296735	380.446434	380.0504103	380.941227	38
0.314205	380.258997	380.493984	380.0134818	380.938017	38
0.393452	380.367721	380.492041	380.0627198	380.821212	38
0.324432	380.27437	380.463553	380.056272	380.739289	38
0.360463	380.344085	380.402205	380.118406	380.783924	38
0.293543	380.279256	380.266574	380.165299	380.536239	38
0.346212	380.337531	380.241404	380.153576	380.569638	38
0.490116	380.471121	380.320624	380.338804	380.755772	38
0.484789	380.469095	380.360752	380.0762016	380.795654	38
0.36935	380.35771	380.291163	380.056272	380.605137	38
0.455406	380.437912	380.35896	380.117233	380.780158	38
0.485453	380.471359	380.360909	380.208675	380.880109	38
0.448448	380.43684	380.291234	380.373974	380.692678	38
0.448448	380.43684	380.291234	380.373974	380.692678	38
0.0502786	390.00587908	390.30571	390	391	39
0.522742	390.51728	390.339981	390.21102	390.741079	39
0.456467	390.448399	390.359432	390.107855	390.768243	39
0.437766	390.429014	390.393402	390.116061	390.689591	39
0.375521	390.364702	390.366107	390.0867526	390.577849	39
0.493729	390.48423	390.458637	390.119578	390.792197	39
0.542815	390.535155	390.494475	390.137163	390.86912	39
0.535462	390.534083	390.438196	390.138335	390.835165	39
0.551956	390.531302	390.465519	390.240328	390.864181	39
0.576673	390.568245	390.477548	390.18347	390.89153	39
0.509108	390.50576	390.444119	390.109613	390.769478	39
0.502503	390.496862	390.375307	390.140094	390.703544	39
0.462665	390.448637	390.340379	390.145955	390.735338	39
0.496412	390.484985	390.337659	390.249707	390.771947	39
0.240709	390.154723	390.418908	390	390.613224	39
0.316481	390.175499	390.570514	390	390.743672	39
0.380199	390.148884	390.73406	390	390.92993	39
0.397917	390.217526	390.705945	390.0164127	390.862761	39
0.329272	390.0790895	390.684438	390	390.977405	39
0.316367	390.177644	390.58978	390.00586166	390.951846	39
0.286264	390.157504	390.567356	390	390.950117	39
0.352615	390.163899	390.695161	390	390.957834	39
0.428544	390.335465	390.717103	390	390.878812	39
0.387175	390.236673	390.719159	390	390.847018	39
0.36635	390.276555	390.636566	390	390.795036	39
0.294237	390.220267	390.502288	390	390.664712	39
0.137656	390.0258203	390.506778	390	390.99963	39
0.22828	390.0287201	390.602091	390	390.98222	39
0.198973	390.0226027	390.655803	390	391	39
0.203777	390.0265353	390.573776	390	390.872824	39
0.111263	390.0513228	390.414655	390	390.999506	39
0.22907	390.0573608	390.636994	390	391	39
0.134865	390.0432192	390.464128	390	390.990246	39
0.159988	390.0501311	390.46112	390	390.892765	39
0.267529	390.123183	390.546133	390	390.719163	39
0.279106	390.0879081	390.591574	390	390.939869	39
0.307645	390.0466354	390.711012	390	390.933572	39
0.365598	390.128784	390.742375	390	390.955303	39
0.228808	390.0328911	390.60271	390	390.989875	39
0.149623	390.0324144	390.412119	390	390.970861	39
0.151481	390.0528323	390.436825	390	390.994814	39
0.15396	390.0594264	390.408098	390	390.92709	39
0.180419	390.0548979	390.503294	390	390.952402	39
0.311404	390.0681656	390.693426	390	390.979812	39
0.00239138	390	390.00681793	390	390.0138289	39
0.249186	390.0632399	390.55812	390	390.828621	39
0.216364	390.0582744	390.462416	390	390.678664	39
0.353564	390.318106	390.392601	390.0375147	390.672923	39
0.455323	390.4482	390.548347	390.0398593	390.775775	39
0.476489	390.476603	390.666061	390.0205158	390.834239	39
0.501434	390.481608	390.572674	390.0750293	390.814298	39
0.458209	390.433781	390.5998	390.0339977	390.887147	39
0.472385	390.430245	390.557299	390.0715123	390.977034	39
0.426196	390.321045	390.659585	390.0328253	390.941474	39
0.457089	390.385	390.606782	390.038687	390.870354	39
0.347921	390.238897	390.545302	390.0234467	390.687307	39
0.362625	390.316358	390.485442	390.007034	390.772688	39
0.298219	390.265075	390.359552	390.0117233	390.697617	39
0.375399	390.342417	390.32779	390.03517	390.729226	39
0.549008	390.543179	390.357726	390.117233	390.791209	39
0.545418	390.53587	390.371931	390.117233	390.80689	39
0.432473	390.430404	390.308303	390.0504103	390.668848	39
0.527821	390.537777	390.400184	390.0644783	390.803433	39
0.556787	390.557321	390.432506	390.0679953	390.875046	39
0.499602	390.496028	390.350607	390.038687	390.779849	39
0.499602	390.496028	390.350607	390.038687	390.779849	39
0.0502786	390.00587908	390.30571	390	391	39
0.522742	390.51728	390.339981	390.21102	390.741079	39
0.456467	390.448399	390.359432	390.107855	390.768243	39
0.437766	390.429014	390.393402	390.116061	390.689591	39
0.375521	390.364702	390.366107	390.0867526	390.577849	39
0.493729	390.48423	390.458637	390.119578	390.792197	39
0.542815	390.535155	390.494475	390.137163	390.86912	39
0.535462	390.534083	390.438196	390.138335	390.835165	39
0.551956	390.531302	390.465519	390.240328	390.864181	39
0.576673	390.568245	390.477548	390.18347	390.89153	39
0.509108	390.50576	390.444119	390.109613	390.769478	39
0.502503	390.496862	390.375307	390.140094	390.703544	39
0.462665	390.448637	390.340379	390.145955	390.735338	39
0.496412	390.484985	390.337659	390.249707	390.771947	39
0.240709	390.154723	390.418908	390	390.613224	39
0.316481	390.175499	390.570514	390	390.743672	39
0.380199	390.148884	390.73406	390	390.92993	39
0.397917	390.217526	390.705945	390.0164127	390.862761	39
0.329272	390.0790895	390.684438	390	390.977405	39
0.316367	390.177644	390.58978	390.00586166	390.951846	39
0.286264	390.157504	390.567356	390	390.950117	39
0.352615	390.163899	390.695161	390	390.957834	39
0.428544	390.335465	390.717103	390	390.878812	39
0.387175	390.236673	390.719159	390	390.847018	39
0.36635	390.276555	390.636566	390	390.795036	39
0.294237	390.220267	390.502288	390	390.664712	39
0.137656	390.0258203	390.506778	390	390.99963	39
0.22828	390.0287201	390.602091	390	390.98222	39
0.198973	390.0226027	390.655803	390	391	39
0.203777	390.0265353	390.573776	390	390.872824	39
0.111263	390.0513228	390.414655	390	390.999506	39
0.22907	390.0573608	390.636994	390	391	39
0.134865	390.0432192	390.464128	390	390.990246	39
0.159988	390.0501311	390.46112	390	390.892765	39
0.267529	390.123183	390.546133	390	390.719163	39
0.279106	390.0879081	390.591574	390	390.939869	39
0.307645	390.0466354	390.711012	390	390.933572	39
0.365598	390.128784	390.742375	390	390.955303	39
0.228808	390.0328911	390.60271	390	390.989875	39
0.149623	390.0324144	390.412119	390	390.970861	39
0.151481	390.0528323	390.436825	390	390.994814	39
0.15396	390.0594264	390.408098	390	390.92709	39
0.180419	390.0548979	390.503294	390	390.952402	39
0.311404	390.0681656	390.693426	390	390.979812	39
0.00239138	390	390.00681793	390	390.0138289	39
0.249186	390.0632399	390.55812	390	390.828621	39
0.216364	390.0582744	390.462416	390	390.678664	39
0.353564	390.318106	390.392601	390.0375147	390.672923	39
0.455323	390.4482	390.548347	390.0398593	390.775775	39
0.476489	390.476603	390.666061	390.0205158	390.834239	39
0.501434	390.481608	390.572674	390.0750293	390.814298	39
0.458209	390.433781	390.5998	390.0339977	390.887147	39
0.472385	390.430245	390.557299	390.0715123	390.977034	39
0.426196	390.321045	390.659585	390.0328253	390.941474	39
0.457089	390.385	390.606782	390.038687	390.870354	39
0.347921	390.238897	390.545302	390.0234467	390.687307	39
0.362625	390.316358	390.485442	390.007034	390.772688	39
0.298219	390.265075	390.359552	390.0117233	390.697617	39
0.375399	390.342417	390.32779	390.03517	390.729226	39
0.549008	390.543179	390.357726	390.117233	390.791209	39
0.545418	390.53587	390.371931	390.117233	390.80689	39
0.432473	390.430404	390.308303	390.0504103	390.668848	39
0.527821	390.537777	390.400184	390.0644783	390.803433	39
0.556787	390.557321	390.432506	390.0679953	390.875046	39
0.499602	390.496028	390.350607	390.038687	390.779849	39
0.499602	390.496028	390.350607	390.038687	390.779849	39
0.499602	390.496028	390.350607	390.038687	390.779849	39
